Key,English,ChineseSimplified,ChineseTraditional,Spanish,French,Russian,Portuguese,Japanese,Korean
一位英雄出现并逆转了局面！,A hero appeared and reversed the situation!,一位英雄出现并逆转了局面！,,,,,,ヒーローが現れて窮地を救う！,영웅이 나타나 세상을 구해줍니다!
凶手似乎遗漏了什么...,The Murderer seems to have missed something...,凶手似乎遗漏了什么...,,,,,,犯人は何かを忘れたようだ...,범인은 뭔가를 놓친 것 같습니다...
合宿谜团,Homestay Mystery,合宿谜团,,,,,,滞在ミステリー,미스터리를 유지하다
开始,Start,开始,,,,,,始める,시작
观战倒计时,Countdown,观战倒计时,,,,,,カウントダウンを見る,카운트다운 보기
他的身份是,Their identity is,他的身份是,,,,,,彼の正体は、,그의 정체성은
加载中...,Loading...,加载中...,,,,,,読み込み中...,로드 중...
货币不足,Insufficient currency,货币不足,,,,,,お金が足りない,돈이 부족하다
商店,Shop,商店,,,,,,店,가게
凶手专用,For Murderer,凶手专用,,,,,,殺人者専用,살인자에게만
侦探专用,For Detective,侦探专用,,,,,,探偵専用,형사들에게만
枪,Gun,枪,,,,,,銃,총
刀,Knife,刀,,,,,,刀,칼
挂件,Pendant,挂件,,,,,,ペンダント,펜던트
使用,Use,使用,,,,,,使用,사용
脱下,Take Off,脱下,,,,,,脱ぐ,이륙하다
购买物品,Purchase,购买物品,,,,,,アイテムを購入する,아이템 구매
确定,Confirm,确定,,,,,,もちろん,확신하는
点击任意一处返回,Tap anywhere to return,点击任意一处返回,,,,,,戻るには任意の場所をクリックしてください,돌아가려면 아무 곳이나 클릭하세요.
购买成功,Purchase successful!,购买成功,,,,,,購入が成功しました,구매 성공
地图已选出,Map selected,地图已选出,,,,,,選択されたマップ,지도가 선택됨
随机地图中,Random Map,随机地图中,,,,,,ランダムマップで,무작위 지도에서
拖尾,Trails,拖尾,,,,,,尾行,미행
免费领取,Free to claim,免费领取,,,,,,無料で入手,무료로 받으세요
观看广告领取额外奖励,Watch ads to receive bonus rewards,观看广告领取额外奖励,,,,,,広告を視聴して追加の報酬を受け取りましょう,광고를 시청하고 추가 보상을 받으세요
观看广告领取补偿,Watch ads to receive compensation,观看广告领取补偿,,,,,,広告の視聴で報酬を得る,광고 시청 보상 받기
恭喜获得,Obtained!,恭喜获得,,,,,,獲得おめでとうございます,획득 축하드립니다
时间还没到，再等一下才能获得哦~,"Not time yet, please wait a bit longer.",时间还没到，再等一下才能获得哦~,,,,,,まだ時間が来ていないので、届くまでもう少し待ってください〜,아직 시간이 안됐으니 조금만 더 기다려주세요~
今天已经得到很多奖励了，明天再来吧~,You've got a lot of rewards today. Come back tomorrow!,今天已经得到很多奖励了，明天再来吧~,,,,,,今日はたくさんの報酬を受け取りました、明日も来てください~,오늘 보상 많이 받았어요 내일 또 오세요~
存在,Surviving,存在,,,,,,存在する,존재하다
存活经验+{0}EXP,Survival Experience +{0} EXP,存活经验+{0}EXP,,,,,,サバイバル体験+{0}経験値,서바이벌 경험+{0}경험치
奖励,Reward,奖励,,,,,,賞,상
本局身份,Identity,本局身份,,,,,,この事務所のアイデンティティ,이 사무실의 아이덴티티
收集金币,Collect Coins,收集金币,,,,,,金貨を集める,금화를 모아보세요
消灭了{0}名学生！,Eliminated {0}students!,消灭了{0}名学生！,,,,,,一掃された{0}学生たち！,전멸{0}재학생!
已存活{0}分{1}秒,Survived for {0}min{1} s,已存活{0}分{1}秒,,,,,,すでに生きています{0}ポイント{1}2番,이미 살아있다{0}가리키다{1}두번째
拯救了{0}位学生,Saved {0} student,拯救了{0}位学生,,,,,,保存されました{0}学生,저장됨{0}재학생
× 1.5 ( 胜利奖励),× 1.5 (Victory Reward),× 1.5 ( 胜利奖励),,,,,,×1.5(勝利報酬),× 1.5 (승리 보상)
+ 900 ( 胜利奖励),+ 900 (Victory Reward),+ 900 ( 胜利奖励),,,,,,+900(勝利報酬),+ 900 (승리 보상)
观看广告，获得双倍金币！,Watch ads to get double gold!,观看广告，获得双倍金币！,,,,,,広告を見てコインを2倍ゲット！,광고를 시청하고 코인을 두 배로 받으세요!
UI按钮上的文字,Text on UI Buttons,UI按钮上的文字,,,,,,UIボタン上のテキスト,UI 버튼의 텍스트
观看,Watch,观看,,,,,,時計,보다
武器箱,Weapon Chest,武器箱,,,,,,武器箱,무기 상자
观看广告，免费抽奖一次,Watch ads to get a free lottery,观看广告，免费抽奖一次,,,,,,広告を見て無料の抽選を獲得しましょう,광고를 시청하고 무료 추첨을 받으세요
距离下次免费：,Next free lottery in:,距离下次免费：,,,,,,次回は無料です:,다음번에는 무료입니다:
累计抽奖,Cumulative Lottery,累计抽奖,,,,,,累積抽選,누적 복권 추첨
下次必得红色品质武器,Guaranteed RED-quality weapon next time!,下次必得红色品质武器,,,,,,次回は赤品質の武器を入手する必要があります,다음에는 빨간색 품질의 무기를 구해야 합니다
正在打开箱子...,Opening the chest...,正在打开箱子...,,,,,,箱を開けると…,상자를 열다...
已拥有，自动回收为金币,"Repeated item, it has been recycled as coins.",已拥有，自动回收为金币,,,,,,すでに所有しており、自動的に金貨として回収されます,이미 보유하고 있으며 자동으로 금화로 회수됩니다.
击败所有人，一个也不要放过！,"Defeat everyone, don't let any of them go!",击败所有人，一个也不要放过！,,,,,,全員を倒せ、誰も離さない！,그들 모두를 물리치고 누구도 놓아주지 마세요!
你是侦探，寻找凶手并击败他！,"You are the Detective, find the Murderer and defeat him!",你是侦探，寻找凶手并击败他！,,,,,,あなたは探偵で、殺人者を見つけて倒してください!,당신은 형사입니다. 살인자를 찾아 그를 물리치세요!
你化身英雄，找到凶手击败他！,"You become the Hero, find the Murderer and defeat him!",你化身英雄，找到凶手击败他！,,,,,,あなたはヒーローになって、殺人者を見つけて倒します!,당신은 영웅이 되어 살인자를 찾아 물리쳐보세요!
活下去...,Stay alive...,活下去...,,,,,,生きててね…,살아있어라...
本轮终结者！,Terminator!,本轮终结者！,,,,,,この回のターミネーター！,이번 라운드의 종결자!
请先拿出武器！,Please take out your weapon first!,请先拿出武器！,,,,,,まずは武器を出してください！,먼저 무기를 꺼내주세요!
40000：提示表,40000: Photo Gallery,40000：提示表,,,,,,40000: プロンプトテーブル,40000: 프롬프트 테이블
变成了英雄！可以拿出武器攻击了！,Turned into a Hero! You can now attack with your weapon!,变成了英雄！可以拿出武器攻击了！,,,,,,ヒーローになった！武器を取り出して攻撃することもできます！,영웅이 되었습니다! 무기를 꺼내 공격할 수 있어요!
收集能量球数量+1~,Collect Orbs + 1,收集能量球数量+1~,,,,,,エナジーボール集め数+1~,에너지볼 모은 개수 +1~
本局获得能量球数量已满！,Orbs are full.,本局获得能量球数量已满！,,,,,,このゲームで獲得できるエナジーボールの数は満タンです！,이번 라운드에서 획득한 에너지볼 개수가 가득 찼습니다!
获得了能量保护壳！可以抵挡一次攻击！,Obtained a protective shell! Withstand an attack!,获得了能量保护壳！可以抵挡一次攻击！,,,,,,エネルギー保護シェルを手に入れました！攻撃にも耐えられる！,에너지 보호 껍질을 얻었습니다! 공격에도 견딜 수 있다!
能量保护壳被击碎了！小心！,The energy shield is broken! Careful!,能量保护壳被击碎了！小心！,,,,,,エネルギーを守る殻は砕け散った！注意深い！,에너지 보호 껍질이 부서졌습니다! 주의 깊은!
保护壳的能量被吸收了...,The energy of the protective shell is absorbed...,保护壳的能量被吸收了...,,,,,,保護殻のエネルギーが吸収されて…,보호막의 에너지가 흡수됩니다...
金币袋已满！,The coin bag is full!,金币袋已满！,,,,,,小銭入れがいっぱいになりました！,코인백이 꽉 찼어요!
有人被淘汰了！,Someone has been eliminated!,有人被淘汰了！,,,,,,誰かが排除されました！,누군가 제거되었습니다!
侦探死亡了，找找他的武器吧！,"The Detective is dead, look for his weapon!",侦探死亡了，找找他的武器吧！,,,,,,刑事は死んだ、武器を探せ！,형사가 죽었습니다. 그의 무기를 찾으세요!
当前没有正在进行的对局！,There are currently no ongoing matches!,当前没有正在进行的对局！,,,,,,現在進行中の試合はありません。,현재 진행중인 경기가 없습니다!
密码输入正确,Correct password.,密码输入正确,,,,,,パスワードが正しく入力されました,비밀번호를 올바르게 입력했습니다
密码输入错误！,Wrong password!,密码输入错误！,,,,,,パスワードが間違って入力されました!,비밀번호가 잘못 입력되었습니다!
免费抽取武器皮肤，点击前往！,Tap to draw a free weapon skin,免费抽取武器皮肤，点击前往！,,,,,,武器スキンを無料で描画し、クリックして移動してください!,무료로 무기 스킨을 그려보세요. 클릭해서 이동하세요!
广告冷却中,Ad cooling,广告冷却中,,,,,,広告のクールダウン,광고가 식어가는 중
小刀,Pocket Knife,小刀,,,,,,ナイフ,칼
50000：武器表,50000: Photo Gallery,50000：武器表,,,,,,50000: 武器テーブル,50000: 무기 테이블
左轮手枪,Revolver,左轮手枪,,,,,,リボルバー,리볼버
消防斧,Fire Axe,消防斧,,,,,,消防斧,소방 도끼
尼泊尔军刀,Nepalese Army Knife,尼泊尔军刀,,,,,,ネパールアーミーナイフ,네팔 군용 칼
冲锋枪,Submachine Gun,冲锋枪,,,,,,サブマシンガン,기관단총
步枪,Rifle,步枪,,,,,,ライフル,소총
暗杀匕首,Assassination Dagger,暗杀匕首,,,,,,暗殺の短剣,암살 단검
求生匕首,Survival Dagger,求生匕首,,,,,,サバイバルダガー,생존 단검
菜刀,Kitchen Knife,菜刀,,,,,,包丁,부엌칼
镖(波),Dart (Wave),镖(波),,,,,,ダーツ（ウェーブ）,다트(파)
镖(桎),Dart (S),镖(桎),,,,,,ダーツ(桎),다트(桎)
镖(碎),Dart (Shard),镖(碎),,,,,,ダーツ（壊れた）,다트(깨짐)
镖(漩),Dart (Vortex),镖(漩),,,,,,ダーツ（ジェットバス）,다트(소용돌이)
镖(气),Dart (Qi),镖(气),,,,,,ダーツ(気),다트(기)
镖(激荡),Dart (Surge),镖(激荡),,,,,,ダーツ（アジテーション）,다트(교반)
镖(封印),Dart (Seal),镖(封印),,,,,,ダーツ（シール）,다트(씰)
镖(轮回),Dart (Karma),镖(轮回),,,,,,ダーツ（転生）,다트 (환생)
狗鱼,Dogfish,狗鱼,,,,,,パイク,단창
毛鼻鲶,Catfish,毛鼻鲶,,,,,,毛深い鼻のナマズ,털이 많은 코 메기
金鱼,Goldfish,金鱼,,,,,,金魚,금붕어
金枪鱼,Tuna,金枪鱼,,,,,,マグロ,참치
龙虾,Lobster,龙虾,,,,,,ロブスター,새우
皇带鱼,Oarfish,皇带鱼,,,,,,リュウグウノツカイ,산갈치
神奇海螺,Magic Conch,神奇海螺,,,,,,魔法の巻き貝,마술 소라
海王三叉戟,Aquaman's Trident,海王三叉戟,,,,,,ネプチューンのトライデント,해왕성의 삼지창
飞镖武器箱,Dart Chest,飞镖武器箱,,,,,,ダーツ武器ボックス,다트 무기 상자
武器箱子名称,Weapon Chest Name,武器箱子名称,,,,,,武器箱の名前,무기 상자 이름
深海武器箱,Deep Sea Chest,深海武器箱,,,,,,深海兵器ボックス,심해 무기 상자
60000：AI数据表,60000: AI Data Sheet,60000：AI数据表,,,,,,60000: AI データシート,60000: AI 데이터 시트
大厅,Hall,大厅,,,,,,ホール,홀
湖边别墅,Lakeside Villa,湖边别墅,,,,,,湖畔のヴィラ,호숫가 빌라
关卡地图名称,Level Map Name,关卡地图名称,,,,,,レベルマップ名,레벨 맵 이름
林中庭院,Forest Courtyard,林中庭院,,,,,,森の中庭,숲속의 안뜰
废弃医院,Abandoned Hospital,废弃医院,,,,,,廃病院,버려진 병원
烟雾,Smoke,烟雾,,,,,,煙,연기
拖尾道具,Trails,拖尾道具,,,,,,後続の小道具,후행 소품
紫电,Purple Aura,紫电,,,,,,ジディアン,지디안
雷霆,Thunder,雷霆,,,,,,雷霆,우뢰
清风,Breeze,清风,,,,,,涼しい風,시원한 바람
虹彩,Rainbow,虹彩,,,,,,虹色,무지개 빛
梦幻,Dreamy,梦幻,,,,,,夢,꿈
温柔学姐,Gentle Senior,温柔学姐,,,,,,優しいお姉さん,상냥한 언니
套装名称,Outfit Name,套装名称,,,,,,パッケージ名,패키지 이름
风纪委员,Ethics Committee,风纪委员,,,,,,風紀委員会,징계위원회
不良少女,Bad Gal,不良少女,,,,,,悪い女の子,나쁜 여자
韩式淑女,Miss Korea,韩式淑女,,,,,,韓国人女性,한국 아가씨
可爱学妹,Cute Senior,可爱学妹,,,,,,かわいい女子高生,귀여운 여고생
奇幻少女,Pixie Girl,奇幻少女,,,,,,ファンタジーガール,판타지 소녀
温柔学长,Gentle Senior,温柔学长,,,,,,優しい先輩,온화한 선배
不良少年,Bad Boy,不良少年,,,,,,非行少年,불량소년
啦啦队长,Cheerleader,啦啦队长,,,,,,チアリーダー,치어리더
